0hr	2hr	4hr	6hr	8hr	10hr	12hr	14hr	16hr	18hr	20hr	22hr	24hr	dummy	DDB	Biological process	Cellular component	Molecular function
0.5583	0.2146	1.1057	0.5628	0.3641	-0.1572	0.0097	-0.3517	-0.0487	-0.4000	-0.2200	-0.2676	-0.3379	4	DDB0191457	organogenesis, regulation of cell cycle, protein amino acid phosphorylation	nucleus, cytoplasm	MAP kinase activity, ATP binding
-0.4525	-0.7272	-0.5974	-0.6147	0.5213	0.4059	0.6139	0.7445	0.2074	0.2682	-0.1000	-0.0235	-0.2011	6	DDB0186185	NA	NA	NA
0.3764	0.3017	0.0713	-0.2600	0.1422	-0.2416	0.4288	0.3325	-0.1066	-0.0117	0.6338	-0.2023	1.4191	3	DDB0191108	S-adenosylhomocysteine catabolism	NA	adenosylhomocysteinase activity
1.2155	0.7703	0.6869	0.7016	-0.0123	0.1891	-0.2570	-0.7826	-0.6848	-1.2607	-0.4832	-0.1927	-0.1650	0	DDB0191109	NA	NA	NA
-0.5257	0.4310	0.1908	0.4120	0.0392	-0.5523	-0.5390	0.0688	-0.4934	-0.2107	-0.0549	0.2868	0.5913	2	DDB0168905	NA	NA	NA
0.4720	0.6907	-0.3103	0.1802	-0.5724	-0.0330	0.0756	-0.2734	-0.3568	-0.2596	0.1863	0.0315	0.7240	4	DDB0187552	NA	NA	NA
0.1972	0.0691	0.5858	1.0714	-0.1197	0.7624	-0.5533	-0.8089	-0.1022	-0.0468	-0.6638	-0.5137	-0.5445	1	DDB0188425	NA	NA	NA
-0.0639	-1.7254	-0.0466	-1.1610	-0.1082	-0.4541	1.3003	0.1468	-0.0567	0.8195	-0.0638	1.4198	-0.0385	6	DDB0186667	NA	NA	NA
0.5568	-0.2176	-0.9005	-1.1165	0.9477	-0.9217	-0.0818	-1.0063	-0.7232	-0.5337	-0.4591	0.7905	-1.4645	1	DDB0215295	NA	NA	NA
-0.9016	-1.0345	-1.2301	-0.5400	0.7429	1.2288	0.2909	1.3096	0.3866	0.6788	-0.2730	0.3154	-0.2076	6	DDB0187828	NA	NA	NA
-0.6296	-0.8553	-0.9261	-0.3094	-0.0654	0.0507	0.4742	0.2944	0.7104	-0.0211	0.2593	1.0138	0.3656	6	DDB0187829	NA	mitochondrion	NA
0.0624	0.1092	0.6605	0.1425	-0.3968	-0.4201	-0.1453	-0.0432	-0.6251	-0.0696	0.4720	-0.0366	-0.0920	1	DDB0187640	NA	NA	NA
-0.5234	-0.5278	-0.7754	-0.1560	-0.0980	-0.4394	-0.1406	-0.2298	0.5203	0.8234	1.3583	1.2299	0.0822	3	DDB0187827	NA	NA	NA
0.7796	0.3836	-0.6612	0.4268	-0.0784	-0.9434	-0.2122	-0.6514	-0.4767	-0.6023	-1.6920	0.1861	-0.5704	1	DDB0186718	NA	NA	NA
0.5032	0.8029	1.0907	0.5016	-1.1040	-0.4365	-0.8545	0.1110	0.1233	0.1570	-0.4889	-0.1574	0.9966	2	DDB0187624	NA	NA	NA
0.6171	0.3770	1.0660	0.1246	-0.1547	0.0241	-0.2912	-0.6861	-0.5491	-0.4914	-0.0644	-0.3151	0.5626	4	DDB0191692	NA	NA	NA
0.8002	0.4062	0.3456	-0.4073	-0.3277	0.2079	0.2968	-0.3112	-0.1991	-0.5030	0.0516	0.5915	-0.4228	4	DDB0191699	NA	NA	NA
1.0890	0.5888	-0.0504	1.2757	-0.4645	-0.0820	-0.4395	-1.2290	-0.8599	-0.4948	0.0883	-1.2670	-0.1170	0	DDB0206551	NA	NA	NA
0.4011	0.5797	0.1532	0.3038	0.0487	-0.2576	-0.9428	-0.3016	-0.4197	0.1996	-0.8872	0.1792	-0.6620	1	DDB0185062	deoxyribonucleotide metabolism	NA	protein binding
0.4999	0.7438	-0.0096	1.1354	-1.2732	-0.6197	-0.3126	-0.7754	-0.1576	0.6604	-0.0834	-0.3674	0.6544	0	DDB0191677	NA	NA	NA
0.3252	-0.0356	-0.4367	-0.0285	0.4404	-0.4353	-1.1269	-0.2444	-0.4311	0.2496	-0.0028	0.2166	-0.6620	1	DDB0168102	transport	membrane	transporter activity
0.1797	-0.2668	-0.4859	-0.3013	0.2209	0.6632	-0.3374	0.2805	0.0032	-0.5837	0.3946	0.2823	0.6013	3	DDB0206091	NA	NA	protein kinase activity
0.5325	0.0790	0.4419	0.2269	-0.5046	-0.1022	-0.1982	-0.1013	-0.3555	-0.0530	-0.2521	0.0508	-0.2204	1	DDB0187537	NA	NA	NA
0.3830	0.7438	0.8559	0.2628	0.1684	0.3715	-0.0957	0.4535	-0.4014	-0.4652	-0.0347	-0.7425	0.6637	4	DDB0190678	NA	NA	NA
0.3093	0.2787	0.0889	0.0930	-0.9963	-0.8519	-0.5599	-0.1528	-0.6255	-0.3389	-0.5566	-0.2999	0.0765	1	DDB0188146	NA	NA	NA
0.5548	0.3034	1.1538	0.2697	0.6802	0.2931	0.1946	-0.2598	-0.4628	-0.9079	-0.3175	-0.3963	-0.2471	4	DDB0205949	NA	proteasome complex (sensu Eukarya), proteasome regulatory particle (sensu Eukarya)	NA
0.1573	0.0138	0.0929	-0.0415	0.3379	0.3596	0.0648	-0.2015	0.5982	-0.2428	0.3255	0.2897	-0.2085	3	DDB0185983	NA	NA	NA
-0.6987	0.4338	-0.3339	0.4233	-0.4641	-0.5152	-1.0787	0.2820	-0.1129	-0.0631	0.3388	0.6660	0.6328	2	DDB0190308	NA	NA	calcium ion binding
-0.2913	0.5567	-0.4870	0.0168	-0.0375	0.5977	0.5712	0.6087	0.1761	0.4006	0.4205	-0.1773	0.3227	3	DDB0206258	NA	NA	protein kinase activity
1.8245	1.1630	0.9573	1.0150	-0.0320	-0.1650	0.1170	-0.5641	-0.8980	-0.7095	-0.4617	-1.1699	-0.0295	0	DDB0185621	NA	NA	NA
-0.7662	-0.7684	-0.6489	-0.9085	0.1062	0.3125	-0.0807	0.3388	0.2808	0.6717	-0.2436	0.0034	0.0733	3	DDB0201649	signal transduction, integrin-mediated signaling pathway, small GTPase mediated signal transduction, phagocytosis, engulfment, apoptosis	cytoplasm	GTPase activator activity
0.9226	0.8081	0.7128	0.6738	-0.1985	0.1782	-0.3435	-0.5274	-0.3791	0.0560	-0.2760	-0.4012	0.0804	0	DDB0190097	NA	NA	NA
-0.0783	1.1022	0.2990	0.5882	-0.3870	-0.2188	-0.0703	0.0741	-0.4574	-0.3963	-0.0415	0.0163	0.9931	2	DDB0167535	proteolysis and peptidolysis	NA	cysteine-type peptidase activity, cysteine-type endopeptidase activity
0.3602	-0.2503	-0.6915	-0.7205	-0.2079	0.5009	0.1779	0.6331	0.1768	-0.0405	-0.0882	0.1093	-0.5312	3	DDB0186420	NA	NA	NA
0.8076	0.2776	0.4691	0.0284	-0.3264	0.1972	0.2026	-0.7126	0.3277	-0.9403	-0.2396	0.5780	-0.2131	4	DDB0203101	NA	NA	NA
-1.3628	-2.1691	-1.9030	-2.4092	0.8375	0.7408	1.1339	1.3291	1.3918	0.4410	0.8244	0.1901	-0.6232	5	DDB0168996	NA	NA	NA
0.3883	0.1706	0.9225	0.6942	0.1439	0.4287	0.6454	-0.4551	-0.3191	-0.9383	-0.7230	-0.5859	-0.3399	4	DDB0185099	ceramide metabolism, signal transduction	mitochondrion	NA
-0.8385	-0.6625	-0.7285	-0.8495	0.5652	0.8403	0.2312	0.6645	-0.1131	0.3521	-0.2686	-0.2759	-0.4415	6	DDB0203435	NA	NA	NA
1.1764	-0.8775	-1.3908	-1.2003	0.9516	0.6118	-0.4283	0.5731	-0.7550	-1.2127	0.3864	0.5124	-0.6256	6	DDB0185092	proteolysis and peptidolysis	extracellular space	cysteine-type peptidase activity, cysteine-type endopeptidase activity
3.6540	2.2834	2.4557	2.7928	-0.6486	-1.4317	-0.8884	-1.9892	-1.8521	-3.3294	-1.3370	-1.1761	-0.7689	0	DDB0202477	NA	large ribosomal subunit	structural constituent of ribosome
0.5626	0.0140	0.2682	0.4546	0.4953	-0.0198	-0.4719	-0.7088	-0.4021	0.2004	-0.3528	-0.4656	-0.3781	1	DDB0189547	NA	NA	DNA binding
0.7950	0.0992	0.8616	-0.0488	0.3765	0.1462	0.4890	-0.2169	-0.0188	-0.5814	-0.1067	0.1465	0.3027	4	DDB0183846	NA	NA	NA
1.2676	0.8541	0.4348	1.1686	-0.1307	-0.1491	0.2319	-0.5651	-0.8905	-0.8947	-0.1452	-0.7182	0.7801	0	DDB0167402	metabolism	integral to membrane	oxidoreductase activity
0.9753	0.2229	0.8549	0.5551	0.9176	0.7600	0.2560	-0.3809	-0.2597	0.4301	0.2976	-0.4904	-1.3277	4	DDB0188899	NA	NA	NA
0.3916	-0.0766	0.0108	0.1443	0.3088	0.1199	0.4760	-0.1789	-0.1685	-0.1017	0.5538	-0.3642	0.0445	4	DDB0189766	NA	NA	NA
0.9028	0.8162	0.8535	0.6087	0.2674	0.4496	0.0607	-0.6723	-0.3431	-0.5546	0.0612	-0.2217	-0.4341	4	DDB0185676	rRNA modification	NA	rRNA (adenine-N6,N6-)-dimethyltransferase activity
1.8593	0.9932	0.4611	1.8143	-0.1843	-0.1507	-0.2813	-1.2233	-1.1707	-1.4931	-0.7182	-0.9951	0.0412	0	DDB0204853	NA	NA	NA
-0.0847	-0.1215	-0.0415	0.3905	0.7005	0.3591	0.1735	0.1234	-0.0192	0.2674	0.3112	0.2955	-0.0698	3	DDB0188966	NA	NA	NA
0.1363	0.9840	0.5099	0.9499	-0.4950	-0.2180	-0.3952	-0.6695	-0.4442	0.0162	0.3449	0.4756	0.9750	2	DDB0188630	NA	NA	NA
-0.6273	-0.3394	-0.3102	-0.3414	-0.0208	0.3163	0.4556	0.1775	0.4872	0.8155	-0.0087	0.0183	-0.4801	3	DDB0169060	NA	NA	NA
-1.3162	-1.3440	-0.4230	-0.3681	0.2682	-0.0003	0.3680	1.1605	0.9521	0.7986	0.5633	-0.3268	-0.0500	6	DDB0186943	NA	NA	NA
-1.4844	-1.2827	-1.4843	-1.8082	0.9777	0.7090	0.0770	1.0430	0.6713	0.9847	0.0363	0.6584	-0.4833	5	DDB0168192	NA	NA	DNA binding
-0.0200	-0.1563	0.3380	-0.2936	-0.8331	-0.8752	-0.1235	-0.2734	0.3302	0.4259	-0.0451	0.4004	-0.4496	1	DDB0168194	proteolysis and peptidolysis, cell-cell signaling, cell proliferation	plasma membrane, integral to plasma membrane	metallopeptidase activity, membrane alanyl aminopeptidase activity, zinc ion binding, glutamyl aminopeptidase activity
-0.4509	-0.1432	0.1203	-0.1118	0.1757	-0.0447	-0.0698	0.0058	-0.5336	-0.2322	0.1091	0.3119	0.1269	3	DDB0188908	NA	NA	NA
-0.1607	0.5907	0.1495	0.1288	-0.5698	-0.0226	0.1468	-0.0488	0.4449	0.4862	0.8754	0.1456	0.3881	3	DDB0167601	35S primary transcript processing	nucleolus	ATP binding, ATP dependent RNA helicase activity
-0.1223	0.1955	-0.0742	0.2849	-0.1925	-0.0382	0.0039	-0.3000	-0.3250	0.0643	-0.0188	-0.2176	0.7486	2	DDB0205401	NA	NA	NA
-2.0469	-1.9610	-2.3092	-1.8183	0.6866	1.2472	0.3079	1.8705	1.2715	0.6298	0.7034	-0.0728	-0.3187	5	DDB0168602	NA	NA	NA
-0.0683	0.3605	0.4889	0.0375	-0.3004	-0.3185	-0.1337	-0.0658	-0.1236	-0.5123	-0.0217	-0.1064	0.1949	1	DDB0185877	regulation of transcription from Pol II promoter, chromosome organization and biogenesis (sensu Eukarya)	NA	DNA binding, ATP dependent DNA helicase activity
-0.0399	-0.2543	0.0391	-0.5441	-0.0025	-0.3567	-0.0845	-0.0157	0.1492	0.2242	-0.0575	0.0164	0.0343	3	DDB0191441	NA	NA	NA
0.8318	0.1924	0.3038	0.2871	0.0465	-0.6038	-0.0939	-0.3865	-0.3868	-0.0083	-0.9241	0.1518	-0.4084	1	DDB0215134	NA	NA	NA
0.5020	0.5216	-0.2705	-0.0532	-0.6196	-0.2994	0.0774	-1.0501	-0.9342	0.1621	-1.2584	-0.6541	-0.3724	1	DDB0186126	protein amino acid phosphorylation, signal transduction	NA	calcium/calmodulin-dependent protein kinase activity
-0.1732	0.2749	-0.4254	-0.2339	0.2059	0.4303	-0.1721	-0.1306	0.0157	0.0166	0.1478	-0.0017	0.2016	3	DDB0167883	NA	membrane	NA
-1.4581	-1.3626	-0.7494	-0.6934	0.2889	0.2024	1.1892	1.4903	-0.5410	-0.9217	0.1678	-0.7303	0.1725	6	DDB0187830	NA	NA	NA
-0.0313	-0.1902	0.4883	0.1580	1.8578	1.3647	0.2523	1.0358	-0.2850	-0.6373	-0.3625	-0.2852	-0.3158	1	DDB0206576	NA	NA	chaperone activity
-0.5233	0.8778	0.8772	0.6931	-0.4650	-0.0546	-0.8352	-0.3312	0.0368	-0.4730	-0.0163	0.1155	0.6444	2	DDB0191203	ER to Golgi transport, protein complex assembly	Golgi membrane, endoplasmic reticulum membrane	RAB small monomeric GTPase activity
-0.2473	-0.3101	-0.5229	0.0034	0.0137	0.1435	-0.2290	-0.2180	-0.3674	-0.0286	-0.6473	-0.2499	-0.3286	1	DDB0191207	NA	NA	NA
1.0691	0.8834	1.0041	0.7336	-0.3351	-0.4597	-0.1508	-0.9703	-0.9319	-0.9056	-0.9947	-0.3844	-0.3657	0	DDB0191686	NA	NA	NA
0.8931	0.4066	0.3784	0.8028	-0.2929	0.2056	-0.2418	-0.7151	-0.6955	-0.3143	-0.1757	-0.2311	0.5704	4	DDB0205621	NA	NA	NA
0.9289	0.8418	0.9070	-0.2277	-0.3702	-0.5009	-0.3416	-0.9477	-0.6884	-0.7397	-0.8216	-0.2301	0.1530	0	DDB0191669	NA	NA	NA
0.9328	0.6058	0.7168	0.7875	-0.1663	0.1291	-0.2371	-0.5077	-0.4757	-0.6602	-0.5735	-0.7060	-0.6174	0	DDB0190243	NA	NA	NA
0.7479	0.2757	-0.5554	0.4181	-0.0747	0.0669	-0.3113	0.4886	0.0566	-0.1609	-0.3448	-0.3968	-0.0713	1	DDB0191663	regulation of cell cycle, protein folding	cytoplasm	chaperone activity
0.3605	0.0871	0.2361	0.0297	0.1282	-0.1612	-0.1139	-0.2502	-0.0481	-0.5942	0.2290	0.1368	0.1970	1	DDB0191666	NA	NA	NA
0.3025	0.1493	0.3604	0.6090	-0.8671	0.3938	0.3409	0.0533	-0.3571	-0.4407	0.0014	-0.0791	0.1402	1	DDB0185342	NA	cytoplasmic vesicle	carboxylesterase activity, serine esterase activity
-0.2900	0.7906	0.6521	0.7053	-0.1464	-0.9173	-0.0515	-0.0882	-0.2761	0.0007	0.3431	0.5614	-0.4552	2	DDB0206205	NA	NA	ATP binding
0.0268	-0.6553	0.0278	-1.1254	-0.5014	-0.3749	0.2920	0.0181	0.7235	-0.1077	0.5639	0.4815	0.1195	3	DDB0191526	cell adhesion	actin cytoskeleton, synaptic junction	actin binding, structural molecule activity, protein binding
1.1621	0.8996	0.9363	0.7097	-0.3464	-0.3403	0.0044	-0.9524	-0.8953	-0.0493	-0.7110	-0.4010	-0.1536	0	DDB0202215	NA	NA	NA
-0.6413	-0.1146	-0.2032	-0.3767	-0.3123	-0.4094	0.3745	-0.1875	-0.6300	0.3125	-0.4746	0.2429	-0.6675	1	DDB0202214	NA	NA	metal ion transporter activity
-0.7274	-0.5701	-0.4590	-0.0791	-0.2129	-0.6756	0.4785	-0.0741	1.0352	1.3601	-0.3385	0.2815	-0.4778	3	DDB0168022	NA	NA	NA
-0.3794	-1.7023	-1.2540	-1.3702	0.1212	0.0664	-0.0003	0.2418	0.9183	1.3937	0.2560	0.1260	-0.3782	6	DDB0205085	NA	mitochondrion	Xaa-Pro aminopeptidase activity
0.7868	0.4730	0.5709	0.7772	0.2158	-0.3744	-0.1730	-0.6823	-0.4696	-0.7287	-0.0912	-0.2391	0.1969	4	DDB0167099	intracellular signaling cascade	NA	NA
0.1914	-0.5141	-0.5684	-0.2875	0.0512	0.6894	0.2575	0.0684	0.2067	0.0242	-0.1253	-0.0222	0.0348	3	DDB0167094	response to stress, protein amino acid phosphorylation	nucleus, cytoplasm	protein kinase activity, protein-tyrosine kinase activity, receptor signaling protein serine/threonine kinase activity, protein serine/threonine kinase activity, ATP binding
-0.8128	-1.2328	-1.1527	-1.2198	-0.8445	-0.5942	0.6235	-0.0352	0.8173	1.1773	0.1170	0.3983	0.5279	6	DDB0185060	NA	NA	NA
-0.4812	-0.6403	-0.8744	-1.5430	-0.4258	-0.3161	0.3163	0.1478	0.4080	0.5613	0.7185	0.9196	0.2101	6	DDB0204910	NA	membrane	NA
-0.7753	0.1114	0.5319	0.0490	-0.6453	-0.3021	-0.7039	-0.0552	0.6316	0.5421	0.0238	0.1391	-0.1883	2	DDB0185069	protein biosynthesis	ribosome, intracellular	structural constituent of ribosome
1.6276	0.4900	-0.6129	0.2878	-0.5381	-0.4364	-0.2496	-0.9875	-0.2660	-1.1774	-0.1196	-0.4518	-0.2921	4	DDB0185118	NA	extracellular	NA
1.5577	1.4487	1.6707	0.9298	0.5104	-0.1507	-0.3726	-0.9266	-1.1493	-1.0643	-0.2276	-0.4396	-0.1702	0	DDB0204917	NA	NA	NA
0.2063	0.6471	0.0696	0.4306	-0.2918	0.1145	-0.1798	0.8539	1.0235	0.0253	0.0281	0.5217	1.1137	3	DDB0202441	monovalent inorganic cation transport, vacuolar acidification, endosome transport, monovalent inorganic cation homeostasis	late endosome	monovalent inorganic cation transporter activity
-1.1854	-0.0958	0.2024	-0.1798	0.1711	1.0054	0.5162	0.2461	0.8948	0.9446	0.1514	-0.5539	0.0796	3	DDB0183858	NA	NA	NA
-0.1887	0.1264	-0.9854	-0.9912	0.1053	0.4390	0.0572	0.4275	0.4362	-0.0031	0.0839	0.7140	-0.2988	3	DDB0189375	NA	NA	protein kinase activity
-1.2980	-0.5101	-0.9599	-0.4809	0.3345	0.1854	0.4253	0.6757	0.6330	0.6419	0.0716	-0.6179	0.3032	6	DDB0184272	NA	NA	NA
-0.9266	-0.0248	-0.7527	-0.5793	-0.4175	-0.9363	-0.4347	0.7241	-0.5513	-0.9459	0.2019	0.8779	1.8737	2	DDB0206568	NA	NA	structural molecule activity
-0.4364	0.1494	-0.1110	-0.4117	-1.4774	-0.0080	0.0452	-0.2787	0.3204	0.5073	0.3121	0.1639	-0.5855	3	DDB0186263	NA	NA	NA
-0.2183	0.0091	-0.6632	-0.0209	-0.1611	-0.2547	-0.2867	0.2899	-0.1967	0.5873	-0.1430	0.0239	-0.0213	1	DDB0186864	NA	NA	NA
2.2447	0.4051	1.3036	1.4606	-0.6555	-0.0275	-0.7124	-0.4750	-0.9522	-0.2556	-0.3825	-0.1772	0.1599	0	DDB0189113	NA	NA	NA
-1.2762	-0.3105	-1.3278	-0.5107	0.0808	0.1302	-0.7958	0.3108	0.1982	-0.1036	0.1624	0.8259	0.1338	3	DDB0188974	NA	NA	NA
-1.8852	-0.0588	-1.7323	-0.7149	0.2059	0.1932	0.5622	1.2867	-0.6951	-1.4721	-0.5088	-0.3169	0.1894	6	DDB0186466	NA	NA	NA
-1.1671	-1.7068	-1.1662	-1.4472	-0.0801	0.2397	0.6060	1.0158	0.7305	1.2389	1.3790	0.8246	0.6316	5	DDB0205323	NA	NA	NA
-0.4023	-0.2697	-0.0495	-0.6129	0.2465	-0.2512	0.4161	0.5852	-0.0470	0.0783	0.3175	0.4268	0.0077	3	DDB0168129	cation transport, metabolism	membrane, integral to membrane	hydrolase activity, ATP binding
-0.0601	-0.3190	-0.0162	0.6362	-0.0211	0.5156	0.0268	0.3758	-0.4643	-0.8989	0.1242	0.0510	0.1148	1	DDB0169250	protein amino acid phosphorylation	cytoplasm, nucleus	ATP binding, protein kinase activity, protein serine/threonine kinase activity, protein-tyrosine kinase activity
-1.4441	-1.1109	-1.4003	-1.1139	0.6205	0.4432	0.1550	0.5831	0.6023	0.6360	-0.2977	0.2667	-0.5904	6	DDB0204126	NA	NA	NA
0.0540	-0.0377	0.2810	-0.3663	-0.4577	0.3149	0.3409	-0.0524	-0.0106	0.0344	0.0757	0.0550	-0.1871	3	DDB0203662	NA	NA	NA
-0.0237	-0.0319	-1.3897	-0.2173	0.6115	0.8001	-0.0209	0.4636	0.2007	-0.2942	0.5489	-0.1580	0.1730	3	DDB0205433	NA	NA	protein kinase activity
2.8679	2.5479	1.4014	0.8694	-0.8379	-3.3720	-1.5479	-1.9448	-2.9794	-3.5254	-2.4472	-1.0559	-2.2843	0	DDB0185840	protein biosynthesis	cytosolic small ribosomal subunit (sensu Eukarya)	structural constituent of ribosome
-0.0519	-0.1955	-0.5056	-0.5945	0.7227	0.0086	1.5083	0.7133	0.1948	0.5932	0.4638	0.2661	0.7985	3	DDB0191478	NA	NA	NA
-2.0103	-1.6876	-2.2197	-1.2514	-1.2309	-1.2384	0.4928	0.3635	0.7260	0.6599	0.3021	0.1847	0.6647	6	DDB0186139	NA	NA	NA
0.4235	0.6184	-0.2340	-0.0710	-1.1493	-0.0004	0.9315	-0.3062	0.3846	-0.4988	0.2878	0.4701	0.2099	3	DDB0204691	NA	NA	NA
-0.0060	0.6503	0.5491	-0.5311	0.5760	-0.0661	0.1211	0.5252	-0.0587	-0.0088	0.1075	-0.3519	-0.2866	1	DDB0186135	NA	NA	NA
0.3848	0.6300	0.6553	0.3025	0.0624	0.2138	0.1681	-0.2078	-0.2331	-0.2646	-0.3268	-0.7680	0.3469	4	DDB0168700	NA	NA	NA
0.7534	0.2360	-0.1613	0.8494	0.5413	0.7409	-0.0724	-0.4623	-0.2801	-0.4107	0.4740	-0.1372	0.3401	4	DDB0186482	NA	NA	NA
1.1074	0.6596	-0.3264	0.7155	0.2597	-0.5684	0.3755	-0.3287	-0.8308	-0.7139	-0.9814	-0.6304	0.2223	4	DDB0189028	NA	NA	NA
1.0250	-0.2412	0.8104	0.7124	-0.3553	0.2129	0.1818	-0.4107	0.0929	-1.0597	0.3036	-0.0638	0.2873	4	DDB0191274	superoxide release	NA	superoxide-generating NADPH oxidase activity
0.1378	-0.5610	-0.1196	-0.1515	0.2408	0.2513	-0.2507	-0.0536	0.4007	-0.4907	0.1097	0.4922	0.0570	3	DDB0191730	NA	NA	NA
-0.5557	1.1177	-0.3448	0.4499	-0.0275	-0.9837	-0.6062	-0.1845	-1.0318	-0.0783	-0.1503	0.2285	0.4495	2	DDB0186737	phosphate metabolism	integral to plasma membrane	phosphodiesterase I activity, nucleotide diphosphatase activity
1.1469	1.0169	1.2560	1.1908	-0.2348	-0.1189	-0.1307	-1.7261	-0.4523	-0.5459	-0.1881	-1.0679	-0.4694	0	DDB0188576	NA	NA	NA
0.0713	0.0714	-0.7067	-0.1675	-0.2523	-0.2542	-0.2764	0.2799	-0.2664	0.0447	-0.1811	-0.4111	0.4122	1	DDB0186868	NA	NA	NA
0.1230	0.2670	0.0194	0.0139	0.0045	0.0941	-0.0594	0.1095	-0.2094	-0.2598	-0.1758	-0.2369	-0.3512	1	DDB0205611	Ty element transposition	retrotransposon nucleocapsid	DNA-directed DNA polymerase activity, RNA-directed DNA polymerase activity, ribonuclease activity, peptidase activity, RNA binding, protein binding
-1.6601	-1.8963	-2.1726	-1.8285	0.6549	1.6396	0.7260	1.1110	0.9372	1.7492	-0.0425	0.7013	-0.5206	5	DDB0190258	NA	NA	NA
0.2429	-0.6752	-0.1377	-0.4371	-0.8778	-0.2065	-0.8938	-0.2301	-0.0002	-0.6535	-1.3406	0.3576	-1.1846	1	DDB0191096	regulation of cell cycle, protein folding	cytoplasm	chaperone activity
1.1585	1.0537	0.2702	0.0016	-0.4133	-0.2844	-0.3022	0.2177	-0.3432	-0.8154	-0.9333	-0.0137	-1.6785	1	DDB0185123	response to oxidative stress	NA	catalase activity
-1.8986	-1.6989	-1.8235	-0.8095	1.1406	0.3189	0.3687	1.0484	0.6587	0.9139	0.2365	0.5671	-0.0149	5	DDB0168801	protein kinase C activation	NA	diacylglycerol kinase activity
1.7181	1.0940	0.9878	1.2179	-0.0620	-0.4928	-0.0067	-0.8606	-1.1092	-1.5191	-0.4226	-1.2145	-0.0735	0	DDB0191098	NA	NA	NA
-0.4654	-0.2713	-1.2776	-0.1422	-0.0833	0.6272	0.5259	0.8772	0.1279	0.2584	-0.5851	-0.1633	-0.0658	3	DDB0191787	NA	NA	NA
0.0573	0.7187	0.2145	-0.0313	0.4805	0.5910	-0.0487	0.4542	0.1927	0.4238	-0.1380	-0.5000	-0.0989	1	DDB0204491	NA	NA	NA
-1.5027	-0.3229	-0.3357	-0.8323	0.2143	0.5702	0.3420	0.7060	0.2044	0.5297	0.2426	0.1516	-0.6404	3	DDB0204050	NA	NA	NA
-0.3109	-0.6493	-1.1712	-0.3650	-0.0002	0.5276	0.4854	0.3317	0.5067	-0.2536	0.3237	-0.0515	-0.3439	3	DDB0187766	NA	NA	NA
0.4190	0.1495	0.0497	-0.0704	0.1937	0.0591	0.1573	0.1089	0.0456	0.6231	-0.1259	0.0153	-0.5928	1	DDB0188168	NA	NA	NA
1.2260	1.0475	1.3826	0.6708	-0.3079	0.2059	0.1244	-0.7397	-0.4801	-0.4759	0.1982	-0.5324	-0.1460	0	DDB0202224	NA	NA	NA
-1.2886	-1.6097	-1.0875	-1.2359	0.3546	0.4620	0.4270	0.6637	0.9711	0.2358	0.4988	0.7362	0.2347	6	DDB0188366	NA	NA	NA
2.1102	1.3228	1.7089	1.1205	-0.1918	-0.1570	-0.5359	-0.8331	-0.6147	-0.9600	0.1190	-0.9078	-0.9682	0	DDB0168248	biosynthesis, oligosaccharide-lipid intermediate assembly	endoplasmic reticulum	glycolipid mannosyltransferase activity
-0.3362	-0.2195	-0.3438	-0.4695	0.1957	0.3341	0.2809	0.2957	0.1533	0.4599	0.1801	0.4382	0.0097	3	DDB0185497	NA	NA	NA
0.2294	-0.0192	-0.3972	0.1351	0.2697	0.1027	-0.2815	0.3362	0.4592	0.4335	0.8332	0.2466	-0.4319	3	DDB0190479	NA	NA	NA
1.7713	2.5568	1.0028	0.9869	-0.1403	-0.4025	-0.0796	-0.9372	-1.0544	-0.3575	-1.2643	-1.2595	-1.7236	0	DDB0184093	NA	NA	NA
0.1397	0.7336	0.1852	-1.2275	-0.3200	-1.5823	-0.4987	0.8890	-0.2286	-0.2189	-0.1062	0.5743	0.1904	2	DDB0190543	NA	NA	NA
0.5395	-0.3266	0.6074	-0.3040	0.5481	0.8695	0.3234	0.2376	-0.0833	-0.1000	0.2213	-0.3552	-0.5951	1	DDB0168242	proteolysis and peptidolysis	NA	cysteine-type peptidase activity, cysteine-type endopeptidase activity
-0.7326	-0.2752	0.4721	-0.0978	1.4953	0.0759	0.0811	-0.3859	-0.0733	0.2303	-0.7906	-1.2780	-0.5237	1	DDB0203124	NA	NA	RNA-directed DNA polymerase activity
0.3869	0.1152	0.6307	-0.0273	-0.0499	0.9290	0.3223	-0.1425	-0.4069	-0.5771	0.2670	-0.5974	-0.6672	4	DDB0167394	NA	NA	NA
-0.4101	-0.9189	-0.4784	-1.3713	0.1169	-0.6667	0.7605	0.4655	0.1772	-0.4682	1.4841	1.2188	-0.4217	6	DDB0203123	NA	NA	NA
-0.1270	0.6088	-0.3687	-0.4076	-0.4799	0.0902	0.0278	0.0333	0.7233	1.3368	0.1977	-0.6047	0.2956	3	DDB0185072	cytoskeleton organization and biogenesis, neurogenesis	actin cytoskeleton	actin binding, actin modulating activity
-0.5410	-0.1694	-0.1220	-1.0128	0.7527	-0.1980	0.2902	-0.3023	0.4880	-0.0240	-0.4365	0.5684	-1.3507	3	DDB0214964	NA	NA	NA
-0.7326	-0.2752	-0.0032	-0.1074	0.5149	0.0080	0.0811	0.1195	-0.0733	0.2303	-0.7906	-0.1264	-0.4217	1	DDB0191862	NA	NA	NA
